,Unnamed: 0,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,c-CSI,c-precision,method,eps,minsize,spike_x,label_reference,fold,epsilon_scaled
7,0,4.0,166,112,34.1642827952595,10.420923579893747,34.1642827952595,41.772635568050326,0.9705762157744176,2.840909090909091,ismart,6.0,3,2,gliph,4,0.2
8,5,,516,366,40.79901910697865,10.38111780933892,40.79901910697865,53.30978009182332,2.1048329416573006,5.160320641282565,ismart,6.0,2,2,gliph,5,0.2
9,0,5.0,174,113,33.81015632982528,10.38111780933892,33.81015632982528,40.84969268609675,0.7561050372943701,2.237001209189843,ismart,6.0,3,2,gliph,5,0.2
10,6,,541,392,41.27503064977523,10.410706988148752,41.27503064977523,53.73733058887899,2.135267674703719,5.174548155484031,ismart,6.0,2,2,gliph,6,0.2
11,0,6.0,169,110,33.67388639149979,10.410706988148752,33.67388639149979,43.91654348274279,0.8888434818144667,2.640364188163885,ismart,6.0,3,2,gliph,6,0.2
12,7,,522,375,40.175743332992745,10.043935833248186,40.175743332992745,54.188004345499785,2.390926739552468,5.9526837954718905,ismart,6.0,2,2,gliph,7,0.2
13,0,7.0,173,111,33.04383365689179,10.043935833248186,33.04383365689179,43.85051022168144,1.0626341064677634,3.2168264769563875,ismart,6.0,3,2,gliph,7,0.2
14,8,,519,369,40.731657469854895,10.678520335172696,40.71348257180824,54.2641277178881,2.177246243483594,5.34772784333417,ismart,6.0,2,2,gliph,8,0.2
15,0,8.0,154,100,33.272021254853875,10.678520335172696,33.261780639885515,43.26676808820731,0.8586323213738117,2.581438229870928,ismart,6.0,3,2,gliph,8,0.2
16,9,,514,362,41.0093992644054,10.706988148753576,41.00337181976091,53.45865636081515,2.0741800347399613,5.059820538384845,ismart,6.0,2,2,gliph,9,0.2
17,0,9.0,168,107,33.93951777686964,10.706988148753576,33.93276795749463,41.53422243725586,0.7663226729334832,2.2590361445783134,ismart,6.0,3,2,gliph,9,0.2
18,10,,549,400,41.80294358135732,10.26165167620605,41.80294358135732,52.42275355704773,2.330335241210139,5.57593543653705,ismart,6.0,2,2,gliph,10,0.2
19,0,10.0,186,129,34.38266557645135,10.26165167620605,34.38266557645135,40.21554678935056,1.0425183973834833,3.033006244424621,ismart,6.0,3,2,gliph,10,0.2
0,1,,668,449,25.252834814587803,2.645826948615793,25.24519820187985,57.21314437997919,4.188802615447487,16.592472683124242,ismart,6.5,2,2,gliph,1,0.4
1,0,1.0,214,119,15.977117172336296,2.645826948615793,15.978749489170411,51.02046937301914,2.3191663261136086,14.514066496163682,ismart,6.5,3,2,gliph,1,0.4
2,2,,665,451,25.107252298263536,2.4208375893769154,25.099601593625497,56.94222136025939,4.2598835427520685,16.971916971916972,ismart,6.5,2,2,gliph,2,0.4
3,0,2.0,228,136,16.179775280898877,2.4208375893769154,16.171212585555214,48.31832107268637,2.2167739299213403,13.708149084017688,ismart,6.5,3,2,gliph,2,0.4
4,3,,645,433,25.07917049749719,2.9012156502196342,25.07917049749719,57.51702492158979,4.310961283072837,17.189409368635438,ismart,6.5,2,2,gliph,3,0.4
5,0,3.0,213,125,16.252936970068443,2.9012156502196342,16.252936970068443,49.75812710997845,2.308713862498723,14.2049025769956,ismart,6.5,3,2,gliph,3,0.4
6,4,,657,444,24.509603596240293,2.2170004086636697,24.509603596240293,56.96694578892532,4.209235798937474,17.173822426010837,ismart,6.5,2,2,gliph,4,0.4
7,0,4.0,224,134,15.662035145075604,2.2170004086636697,15.662035145075604,48.78251510412471,2.227217000408664,14.220482713633398,ismart,6.5,3,2,gliph,4,0.4
8,5,,659,442,24.563196076427914,2.2785327475222235,24.563196076427914,56.9106140280861,4.189230612036375,17.054908485856906,ismart,6.5,2,2,gliph,5,0.4
9,0,5.0,223,131,15.653417799121284,2.2785327475222235,15.653417799121284,48.0004244148374,2.145703484213753,13.70757180156658,ismart,6.5,3,2,gliph,5,0.4
10,6,,658,441,24.18267266040049,2.7891295463833266,24.18267266040049,58.17210057577044,4.413567633837352,18.250950570342205,ismart,6.5,2,2,gliph,6,0.4
11,0,6.0,204,120,14.906007355946056,2.7891295463833266,14.906007355946056,50.6237361708674,2.26808336738864,15.215901302261823,ismart,6.5,3,2,gliph,6,0.4
12,7,,659,435,24.266884642893636,2.0537447634617347,24.266884642893636,57.55536129374016,4.649024215796465,19.157894736842103,ismart,6.5,2,2,gliph,7,0.4
13,0,7.0,228,134,15.459282721978134,2.0537447634617347,15.459282721978134,49.4692240902402,2.5646265454173904,16.58955717118308,ismart,6.5,3,2,gliph,7,0.4
14,8,,640,423,23.942366646229303,1.1444921316165952,23.91904323827047,57.59650235422994,4.1704998466728,17.435897435897434,ismart,6.5,2,2,gliph,8,0.4
15,0,8.0,223,134,15.419987737584304,1.1444921316165952,15.40427271798017,49.15588119599622,2.1159153633854646,13.735899137358992,ismart,6.5,3,2,gliph,8,0.4
16,9,,659,433,24.73436861463016,1.890069472823866,24.726678246653723,57.39264767188278,4.465106774292429,18.05785123966942,ismart,6.5,2,2,gliph,9,0.4
17,0,9.0,225,125,15.86636697997548,1.890069472823866,15.857770511903546,49.43002140342556,2.421579646469807,15.27061855670103,ismart,6.5,3,2,gliph,9,0.4
18,10,,673,454,25.122649223221583,2.166802943581357,25.122649223221583,56.9217314686811,4.37448896156991,17.41253051261188,ismart,6.5,2,2,gliph,10,0.4
19,0,10.0,233,142,16.128372853638595,2.166802943581357,16.128372853638595,48.74817716061108,2.350776778413737,14.575411913814955,ismart,6.5,3,2,gliph,10,0.4
0,1,,473,266,13.300643579528042,0.3371130861170702,13.291785860237026,67.71551973983264,5.4658765835717205,41.12221368178324,ismart,7.0,2,2,gliph,1,0.6
1,0,1.0,128,51,6.251915415262029,0.3371130861170702,6.252554147936248,71.71438153860028,3.1875766244380874,50.98039215686274,ismart,7.0,3,2,gliph,1,0.6
2,2,,471,267,13.370786516853933,0.3370786516853932,13.361936867912965,67.27902891517542,5.404024925937277,40.4434250764526,ismart,7.0,2,2,gliph,2,0.6
3,0,2.0,134,61,6.4862104187946885,0.3370786516853932,6.476657472673409,68.57031805259416,3.0953110634385537,47.79179810725552,ismart,7.0,3,2,gliph,2,0.6
4,3,,496,290,14.036163040147104,0.3371130861170702,14.036163040147104,66.63613380347252,5.628766983348656,40.1018922852984,ismart,7.0,2,2,gliph,3,0.6
5,0,3.0,128,55,6.517519664930023,0.3371130861170702,6.517519664930023,69.93376848845598,3.2996220247216264,50.626959247648905,ismart,7.0,3,2,gliph,3,0.6
6,4,,465,259,13.179403351042092,0.3575807110747854,13.179403351042092,67.97822309112632,5.435226808336739,41.24031007751938,ismart,7.0,2,2,gliph,4,0.6
7,0,4.0,120,46,6.129955046996322,0.3575807110747854,6.129955046996322,72.99894781144782,3.146710257458112,51.333333333333336,ismart,7.0,3,2,gliph,4,0.6
8,5,,473,266,13.272708695207928,0.3269643404516195,13.272708695207928,67.48844340414108,5.374476346173496,40.49268668206312,ismart,7.0,2,2,gliph,5,0.6
9,0,5.0,125,49,6.161234290385205,0.3269643404516195,6.161234290385205,72.17626984126986,3.126596505568612,50.74626865671642,ismart,7.0,3,2,gliph,5,0.6
10,6,,471,265,13.189619942787086,0.3269309358398038,13.189619942787086,67.76052076609402,5.639558643236616,42.75755228505035,ismart,7.0,2,2,gliph,6,0.6
11,0,6.0,131,56,6.242337556191255,0.3269309358398038,6.242337556191255,71.10843725824641,3.3510420923579893,53.682487725040914,ismart,7.0,3,2,gliph,6,0.6
12,7,,465,260,13.262491059568816,0.3269643404516195,13.262491059568816,67.33928422234874,5.374476346173496,40.523882896764256,ismart,7.0,2,2,gliph,7,0.6
13,0,7.0,126,49,6.334934096250128,0.3269643404516195,6.334934096250128,71.52989812216005,3.1879023194032903,50.32258064516129,ismart,7.0,3,2,gliph,7,0.6
14,8,,464,256,13.100347435111384,0.3269977518904557,13.073699274251252,68.26512552940355,5.5606664622304,42.53322908522283,ismart,7.0,2,2,gliph,8,0.6
15,0,8.0,120,46,6.0698957694665845,0.3269977518904557,6.051313503015435,73.5418187136937,3.260758458550547,53.88513513513514,ismart,7.0,3,2,gliph,8,0.6
16,9,,474,270,13.322435635472006,0.3575807110747854,13.31357923776438,67.43309374638488,5.405129253090835,40.59861857252494,ismart,7.0,2,2,gliph,9,0.6
17,0,9.0,133,60,6.354720065386188,0.3575807110747854,6.355369367528354,70.02471004350703,3.126596505568612,49.19614147909968,ismart,7.0,3,2,gliph,9,0.6
18,10,,480,275,13.3994276369583,0.3372853638593622,13.3994276369583,67.60319715007215,5.733851185609158,42.79176201372998,ismart,7.0,2,2,gliph,10,0.6
19,0,10.0,125,52,6.142681929681112,0.3372853638593622,6.142681929681112,71.99627705627708,3.4035159443990186,55.40765391014975,ismart,7.0,3,2,gliph,10,0.6
0,1,,187,72,4.382470119521912,0.0817243845132291,4.372701266857376,81.68449197860963,2.921945239068247,66.82242990654206,ismart,7.5,2,2,gliph,1,0.8
1,0,1.0,33,9,1.2360813157625907,0.0817243845132291,1.2362076011442582,93.1818181818182,1.093175316714344,88.4297520661157,ismart,7.5,3,2,gliph,1,0.8
2,2,,204,89,4.770173646578141,0.0817160367722165,4.760445397895597,78.7173202614379,2.9216467463479416,61.37339055793991,ismart,7.5,2,2,gliph,2,0.8
3,0,2.0,38,14,1.3789581205311543,0.0817160367722165,1.3790989886607417,85.74561403508773,1.0930636428644396,79.25925925925925,ismart,7.5,3,2,gliph,2,0.8
4,3,,211,97,4.883031974665441,0.0817243845132291,4.883031974665441,77.8041074249605,2.9012156502196342,59.41422594142259,ismart,7.5,2,2,gliph,3,0.8
5,0,3.0,34,11,1.2667279599550516,0.0817243845132291,1.2667279599550516,90.19607843137256,1.0624169986719787,83.87096774193549,ismart,7.5,3,2,gliph,3,0.8
6,4,,212,98,4.944830404577033,0.0919493257049448,4.944830404577033,77.60931416591792,2.85042909685329,57.64462809917355,ismart,7.5,2,2,gliph,4,0.8
7,0,4.0,35,12,1.328156926849203,0.0919493257049448,1.328156926849203,88.66213151927438,1.0114425827543931,76.15384615384616,ismart,7.5,3,2,gliph,4,0.8
8,5,,202,88,4.771635843465822,0.0919587207520179,4.771635843465822,78.80913091309131,2.912026157147236,61.02783725910064,ismart,7.5,2,2,gliph,5,0.8
9,0,5.0,36,12,1.3793808112802697,0.0919587207520179,1.3793808112802697,88.04012345679013,1.0932870133851027,79.25925925925925,ismart,7.5,3,2,gliph,5,0.8
10,6,,200,86,4.689415610952186,0.0817327339599509,4.689415610952186,79.08333333333334,2.911728647323253,62.091503267973856,ismart,7.5,2,2,gliph,6,0.8
11,0,6.0,37,13,1.3588067020841847,0.0817327339599509,1.3588067020841847,86.93693693693695,1.093175316714344,80.45112781954887,ismart,7.5,3,2,gliph,6,0.8
12,7,,188,74,4.393583324818637,0.0817410851129048,4.393583324818637,81.38297872340425,2.932461428425462,66.74418604651163,ismart,7.5,2,2,gliph,7,0.8
13,0,7.0,34,11,1.2465515479717992,0.0817410851129048,1.2465515479717992,91.17647058823528,1.0932870133851027,87.70491803278688,ismart,7.5,3,2,gliph,7,0.8
14,8,,203,86,4.792560801144492,0.0817494379726139,4.763365020954717,79.3103448275862,2.964325871409588,62.23175965665236,ismart,7.5,2,2,gliph,8,0.8
15,0,8.0,38,15,1.4203964847741672,0.0817494379726139,1.4208320556066647,84.21052631578948,1.093734028416641,76.97841726618705,ismart,7.5,3,2,gliph,8,0.8
16,9,,203,88,4.730281977932162,0.0817327339599509,4.7205476652702565,79.06403940886699,2.9426790640645755,62.33766233766234,ismart,7.5,2,2,gliph,9,0.8
17,0,9.0,37,14,1.338373518594197,0.0817327339599509,1.3385102687238173,86.48648648648648,1.0932870133851027,81.6793893129771,ismart,7.5,3,2,gliph,9,0.8
18,10,,205,91,4.783319705641865,0.0817661488143908,4.783319705641865,78.53658536585365,2.9333605887162717,61.32478632478632,ismart,7.5,2,2,gliph,10,0.8
19,0,10.0,36,13,1.3286999182338513,0.0817661488143908,1.3286999182338513,87.5,1.0936222403924776,82.3076923076923,ismart,7.5,3,2,gliph,10,0.8
0,1,,67,32,1.4403922770456634,0.0408621922566145,1.4303228442991418,83.58208955223881,0.9807928075194116,68.57142857142857,ismart,8.0,2,2,gliph,1,1.0
1,0,1.0,6,3,0.1940954132189191,0.0408621922566145,0.1941152431548835,100.0,0.1941152431548835,100.0,ismart,8.0,3,2,gliph,1,1.0
2,2,,72,37,1.5526046986721145,0.0408580183861082,1.5425477576872,80.78703703703704,0.9602615180304424,62.25165562913907,ismart,8.0,2,2,gliph,2,1.0
3,0,2.0,7,4,0.2247191011235955,0.0408580183861082,0.2247420574113801,95.23809523809526,0.1940954132189191,86.36363636363636,ismart,8.0,3,2,gliph,2,1.0
4,3,,75,41,1.6140565941362754,0.0408621922566145,1.6140565941362754,79.11111111111111,0.970477066094596,60.12658227848101,ismart,8.0,2,2,gliph,3,1.0
5,0,3.0,7,4,0.2247420574113801,0.0408621922566145,0.2247420574113801,90.47619047619048,0.1940954132189191,86.36363636363636,ismart,8.0,3,2,gliph,3,1.0
6,4,,72,38,1.5427053534940744,0.0408663669799754,1.5427053534940744,80.55555555555556,0.9705762157744176,62.91390728476821,ismart,8.0,2,2,gliph,4,1.0
7,0,4.0,6,3,0.1941152431548835,0.0408663669799754,0.1941152431548835,100.0,0.1941152431548835,100.0,ismart,8.0,3,2,gliph,4,1.0
8,5,,68,34,1.4611218963931747,0.0408705425564524,1.4611218963931747,82.3529411764706,0.9706753857157454,66.43356643356644,ismart,8.0,2,2,gliph,5,1.0
9,0,5.0,6,3,0.194135077143149,0.0408705425564524,0.194135077143149,100.0,0.194135077143149,100.0,ismart,8.0,3,2,gliph,5,1.0
10,6,,71,37,1.5324887617490806,0.0408663669799754,1.5324887617490806,80.75117370892019,0.9705762157744176,63.333333333333336,ismart,8.0,2,2,gliph,6,1.0
11,0,6.0,7,4,0.2247650183898651,0.0408663669799754,0.2247650183898651,90.47619047619048,0.1941152431548835,86.36363636363636,ismart,8.0,3,2,gliph,6,1.0
12,7,,63,29,1.3589455400020436,0.0408705425564524,1.3589455400020436,84.92063492063492,0.9706753857157454,71.42857142857143,ismart,8.0,2,2,gliph,7,1.0
13,0,7.0,6,3,0.194135077143149,0.0408705425564524,0.194135077143149,100.0,0.194135077143149,100.0,ismart,8.0,3,2,gliph,7,1.0
14,8,,72,35,1.543020641733088,0.0408747189863069,1.5128283757538588,82.63888888888889,1.001737708269447,66.21621621621621,ismart,8.0,2,2,gliph,8,1.0
15,0,8.0,6,3,0.1941549151849581,0.0408747189863069,0.1942144536440764,100.0,0.1942144536440764,100.0,ismart,8.0,3,2,gliph,8,1.0
16,9,,70,35,1.5018389865140989,0.0408663669799754,1.491774803310514,82.14285714285714,0.9808930213548585,65.75342465753425,ismart,8.0,2,2,gliph,9,1.0
17,0,9.0,6,3,0.1941152431548835,0.0408663669799754,0.194135077143149,100.0,0.194135077143149,100.0,ismart,8.0,3,2,gliph,9,1.0
18,10,,69,35,1.5024529844644317,0.0408830744071954,1.5024529844644317,81.40096618357488,0.9709730171708912,64.62585034013605,ismart,8.0,2,2,gliph,10,1.0
19,0,10.0,8,5,0.2555192150449714,0.0408830744071954,0.2555192150449714,83.33333333333334,0.1941946034341782,76.0,ismart,8.0,3,2,gliph,10,1.0
0,1,,501,422,56.89655172413793,17.52490421455939,56.8866406070361,50.31940600732317,0.9963976393040546,1.752493933674845,ismart,5.5,2,3,gliph,1,0.0
1,0,1.0,139,110,51.348659003831415,17.52490421455939,51.33747221583506,36.40303891848136,0.3679006668199586,0.717060053779504,ismart,5.5,3,3,gliph,1,0.0
2,2,,512,426,57.36725155160524,17.339667458432302,57.36725155160524,50.07790651745549,0.9271320205348248,1.6172146484897083,ismart,5.5,2,3,gliph,2,0.0
3,0,2.0,136,109,51.605240977702856,17.339667458432302,51.605240977702856,35.219765712773615,0.2988276760401502,0.5794947994056464,ismart,5.5,3,3,gliph,2,0.0
4,3,,476,393,56.87581398912128,17.321688500727802,56.87581398912128,50.23674341359303,1.011261778901402,1.778256769500202,ismart,5.5,2,3,gliph,3,0.0
5,0,3.0,134,104,51.635639316632194,17.321688500727802,51.635639316632194,37.03499899156927,0.4443422967900099,0.8606618192610179,ismart,5.5,3,3,gliph,3,0.0
6,4,,500,422,57.301562978853816,17.116150781489427,57.2982913186729,50.46381318379392,0.9118075243276376,1.591760299625468,ismart,5.5,2,3,gliph,4,0.0
7,0,4.0,120,96,51.47870058228624,17.116150781489427,51.47498275994177,34.432554932474645,0.2681786836257758,0.521143537820131,ismart,5.5,3,3,gliph,4,0.0
8,5,,502,427,57.27418984141577,17.382977093388494,57.27091633466136,49.89332632601788,0.9193993257738278,1.6062106813010306,ismart,5.5,2,3,gliph,5,0.0
9,0,5.0,141,112,51.7428943537884,17.382977093388494,51.73919705792216,36.85425401177996,0.3677597303095311,0.7112164765150393,ismart,5.5,3,3,gliph,5,0.0
10,6,,510,426,57.73827765859638,17.330677290836654,57.73827765859638,50.14196113118469,0.9806926141587496,1.699867197875166,ismart,5.5,2,3,gliph,6,0.0
11,0,6.0,145,112,52.14526509347226,17.330677290836654,52.14526509347226,37.05103570278754,0.3830830524057615,0.7352941176470589,ismart,5.5,3,3,gliph,6,0.0
12,7,,511,421,56.80251263980389,17.159491343649456,56.80251263980389,49.51072141109766,0.9728818752872682,1.7132065290705518,ismart,5.5,2,3,gliph,7,0.0
13,0,7.0,161,122,51.44017159491344,17.159491343649456,51.44017159491344,37.26694808118575,0.42132679638425,0.8193058245195889,ismart,5.5,3,3,gliph,7,0.0
14,8,,491,400,56.52207234825261,17.021765787860208,56.51873994021614,50.50943440016141,1.0500498198819652,1.858887381275441,ismart,5.5,2,3,gliph,8,0.0
15,0,8.0,146,110,51.23390557939914,17.021765787860208,51.23016785467924,37.67213897588529,0.4215528473978692,0.8233532934131736,ismart,5.5,3,3,gliph,8,0.0
16,9,,519,427,56.76524670548575,17.637143732761263,56.76193395142135,49.99991763802208,0.8581717876024826,1.51269584008644,ismart,5.5,2,3,gliph,9,0.0
17,0,9.0,152,115,51.14158749616917,17.637143732761263,51.13784384338365,37.170771408772765,0.2605164355221822,0.5097451274362819,ismart,5.5,3,3,gliph,9,0.0
18,10,,523,431,56.91081826539994,17.414955562365922,56.91081826539994,49.82605211373221,1.1492491572172847,2.0193861066235863,ismart,5.5,2,3,gliph,10,0.0
19,0,10.0,161,130,51.363775666564514,17.414955562365922,51.363775666564514,34.838666183117674,0.4290530186944529,0.8353221957040573,ismart,5.5,3,3,gliph,10,0.0
0,1,,696,573,45.49425287356322,12.291187739463602,45.48171993561738,50.33843748816015,1.4256150839273396,3.135536075522589,ismart,6.0,2,3,gliph,1,0.2
1,0,1.0,206,162,37.98467432950192,12.291187739463602,37.97041465470989,36.337633455143,0.4905342224266115,1.292407108239095,ismart,6.0,3,3,gliph,1,0.2
2,2,,698,576,45.85089265190407,12.052716266952723,45.85089265190407,49.690972817375005,1.264270937092943,2.758735997324862,ismart,6.0,2,3,gliph,2,0.2
3,0,2.0,203,158,38.26526702934641,12.052716266952723,38.26526702934641,35.14433017993967,0.4060991494904605,1.0619114405930674,ismart,6.0,3,3,gliph,2,0.2
4,3,,667,544,44.855588753543245,11.95127556883475,44.855588753543245,49.94402169131747,1.716080594499349,3.826443457464981,ismart,6.0,2,3,gliph,3,0.2
5,0,3.0,223,178,38.05255496820654,11.95127556883475,38.05255496820654,36.60386756999437,0.8120738527541561,2.134514699959726,ismart,6.0,3,3,gliph,3,0.2
6,4,,685,562,44.86668709776279,11.415874961691694,44.86246264654049,50.06845189813371,1.4941383802007508,3.330486763450043,ismart,6.0,2,3,gliph,4,0.2
7,0,4.0,208,162,37.55746245786087,11.415874961691694,37.552677955712205,37.24466129914226,0.6666155850126427,1.7751479289940828,ismart,6.0,3,3,gliph,4,0.2
8,5,,651,539,45.79790086570137,12.196429939477516,45.793748084584735,50.64480620492613,1.294820717131474,2.828925343153666,ismart,6.0,2,3,gliph,5,0.2
9,0,5.0,181,142,38.59649122807018,12.196429939477516,38.59178669935642,36.573308505010544,0.4213913576463377,1.092570520460866,ismart,6.0,3,3,gliph,5,0.2
10,6,,664,544,46.30707937480846,12.250996015936256,46.30707937480846,51.25760832648629,1.6472571253447748,3.5596026490066226,ismart,6.0,2,3,gliph,6,0.2
11,0,6.0,184,144,38.95188476861784,12.250996015936256,38.95188476861784,37.962238743407056,0.7125344774747165,1.830708661417323,ismart,6.0,3,3,gliph,6,0.2
12,7,,704,574,45.02834380266585,11.866094683621878,45.02834380266585,50.43095749358958,1.4708135437413818,3.2669729453802963,ismart,6.0,2,3,gliph,7,0.2
13,0,7.0,206,155,37.39849854450743,11.866094683621878,37.39849854450743,37.39511687129642,0.5821970277309637,1.5570579799221471,ismart,6.0,3,3,gliph,7,0.2
14,8,,688,555,44.84212139791539,11.526670754138566,44.837893768682456,50.02977834902178,1.448608875603587,3.231321593434775,ismart,6.0,2,3,gliph,8,0.2
15,0,8.0,216,168,37.607296137339056,11.526670754138566,37.602513987889935,35.97447918577308,0.5135280141028589,1.365953109072375,ismart,6.0,3,3,gliph,8,0.2
16,9,,693,560,45.878026356114006,12.88691388292982,45.873879396214846,50.62107713130716,1.3638801624396597,2.9745989304812834,ismart,6.0,2,3,gliph,9,0.2
17,0,9.0,204,150,38.38492185105731,12.88691388292982,38.38020075090032,37.64905123527382,0.4597348862156156,1.1985617259288854,ismart,6.0,3,3,gliph,9,0.2
18,10,,663,534,45.08121360711002,12.24333435488814,45.08121360711002,50.60599524217855,1.5476555317192768,3.433038749150238,ismart,6.0,2,3,gliph,10,0.2
19,0,10.0,201,158,38.00183879865155,12.24333435488814,38.00183879865155,36.07848181872826,0.5669629175605271,1.4919354838709675,ismart,6.0,3,3,gliph,10,0.2
0,1,,919,710,27.21072796934866,2.9195402298850577,27.193990955775277,52.12578566205102,2.866559362305511,10.541149943630217,ismart,6.5,2,3,gliph,1,0.4
1,0,1.0,315,214,17.95402298850575,2.9195402298850577,17.935157507472983,42.392371502936165,1.532919445083161,8.547008547008547,ismart,6.5,3,3,gliph,1,0.4
2,2,,952,737,27.476821699486628,2.4672438893571376,27.476821699486628,52.17853872944178,2.7507470691901004,10.011154489682095,ismart,6.5,2,3,gliph,2,0.4
3,0,2.0,311,213,17.653819630679642,2.4672438893571376,17.653819630679642,41.716941705558135,1.3255689219216915,7.508680555555555,ismart,6.5,3,3,gliph,2,0.4
4,3,,924,718,27.26576265992492,3.317245077759902,27.26576265992492,51.82874128224378,2.6813759289052324,9.83698707138842,ismart,6.5,2,3,gliph,3,0.4
5,0,3.0,308,214,17.827319390178502,3.317245077759902,17.827319390178502,41.36284722335472,1.3483490385352026,7.566638005159072,ismart,6.5,3,3,gliph,3,0.4
6,4,,909,699,27.26785167024211,2.183573398712841,27.26227875258601,52.16912843125418,2.6971113324649454,9.89319842608207,ismart,6.5,2,3,gliph,4,0.4
7,0,4.0,300,204,17.935948513637758,2.183573398712841,17.929660562409012,42.07245914670016,1.3638801624396597,7.6068376068376065,ismart,6.5,3,3,gliph,4,0.4
