,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,c-CSI,c-precision,method,epsilon,chains,minsize,flu_included,feature,sources,mean_features
937,108.0,16.0,46.723740533421136,18.37339479749753,46.723740533421136,62.773053892853504,21.468554494567005,45.94785059901339,physico,6.2,TRB,3,True,CDR123,both,False
0,88.0,11.0,100.0,2.8363887928052582,100.0,39.16210418704536,2.4904877205119336,2.4904877205119336,tcr-bert_original,8.0,,3,True,CDR3,both,True
1,154.0,14.0,100.0,1.9024558976132824,100.0,40.97901329552918,5.6727775856105165,5.6727775856105165,tcr-bert_original,16.0,,3,True,CDR3,both,True
2,212.0,15.0,100.0,1.2798339674852992,100.0,42.29080402556801,4.911795226565203,4.911795226565203,tcr-bert_original,24.0,,3,True,CDR3,both,True
3,279.0,17.0,100.0,1.072293324109305,100.0,44.40334942043597,8.128675198893117,8.128675198893117,tcr-bert_original,32.0,,3,True,CDR3,both,True
4,333.0,19.0,100.0,0.8647526807333102,100.0,45.33121526026583,8.16326530612245,8.16326530612245,tcr-bert_original,40.0,,3,True,CDR3,both,True
5,371.0,19.0,100.0,0.8301625735039778,100.0,46.128363266056965,8.094085091663784,8.094085091663784,tcr-bert_original,48.0,,3,True,CDR3,both,True
6,425.0,19.0,100.0,0.6226219301279834,100.0,47.37742780095722,8.993427879626427,8.993427879626427,tcr-bert_original,56.0,,3,True,CDR3,both,True
7,81.0,8.0,100.0,2.926115581565472,100.0,41.57925792441398,3.1821506949524507,3.1821506949524507,tcr-bert_original,8.0,,3,True,CDR3,regnonly,True
8,155.0,11.0,100.0,1.7922457937088514,100.0,43.00246601313562,5.413313825896123,5.413313825896123,tcr-bert_original,16.0,,3,True,CDR3,regnonly,True
9,211.0,11.0,100.0,1.463057790782736,100.0,45.10905562117063,5.01097293343087,5.01097293343087,tcr-bert_original,24.0,,3,True,CDR3,regnonly,True
10,268.0,12.0,100.0,0.9875640087783468,100.0,46.41854677680496,8.010241404535481,8.010241404535481,tcr-bert_original,32.0,,3,True,CDR3,regnonly,True
11,322.0,13.0,100.0,0.8412582297000731,100.0,46.93590644791829,8.412582297000732,8.412582297000732,tcr-bert_original,40.0,,3,True,CDR3,regnonly,True
12,364.0,12.0,100.0,0.6949524506217996,100.0,49.09788252805722,7.717629846378933,7.717629846378933,tcr-bert_original,48.0,,3,True,CDR3,regnonly,True
13,408.0,13.0,100.0,0.6949524506217996,100.0,50.47419927209014,8.266276517922458,8.266276517922458,tcr-bert_original,56.0,,3,True,CDR3,regnonly,True
0,2.0,2.0,0.2075406433759944,0.1037703216879972,0.2075406433759944,66.66666666666667,0.1037703216879972,50.0,tcr-bert,3.32,TRB,3,True,CDR3,both,True
1,32.0,6.0,5.361466620546524,0.4842615012106538,5.361466620546524,93.4375,4.427533725354548,82.5806451612903,tcr-bert,3.88,TRB,3,True,CDR3,both,True
2,60.0,9.0,12.383258388101003,1.0031131096506398,12.383258388101003,89.52887948108538,8.88965755793843,71.7877094972067,tcr-bert,4.43,TRB,3,True,CDR3,both,True
3,62.0,11.0,19.05914908336216,2.8363887928052582,19.05914908336216,80.9200003510608,9.685230024213077,50.816696914700536,tcr-bert,4.99,TRB,3,True,CDR3,both,True
4,65.0,14.0,27.775856105153927,10.20408163265306,27.775856105153927,69.88158245861959,6.814251124178486,24.53300124533001,tcr-bert,5.54,TRB,3,True,CDR3,both,True
5,63.0,12.0,42.199930819785536,21.099965409892768,42.199930819785536,62.15597746367936,3.4936008301625736,8.278688524590164,tcr-bert,6.09,TRB,3,True,CDR3,both,True
6,30.0,10.0,61.50121065375304,47.73434797647873,61.50121065375304,56.588559667534646,1.2798339674852992,2.0809898762654666,tcr-bert,6.65,TRB,3,True,CDR3,both,True
7,15.0,9.0,80.00691802144587,77.4818401937046,80.00691802144587,48.25712481962483,0.1383604289173296,0.1729355814958927,tcr-bert,7.2,TRB,3,True,CDR3,both,True
8,3.0,3.0,92.18263576617088,91.9059149083362,92.18263576617088,48.11525111863841,0.0,0.0,tcr-bert,7.76,TRB,3,True,CDR3,both,True
9,1.0,1.0,98.20131442407472,98.20131442407472,98.20131442407472,30.045790771398377,0.0,0.0,tcr-bert,8.31,TRB,3,True,CDR3,both,True
10,1.0,1.0,0.1097293343087052,0.1097293343087052,0.1097293343087052,100.0,0.1097293343087052,100.0,tcr-bert,3.32,TRB,3,True,CDR3,regnonly,True
11,31.0,5.0,5.523043160204828,0.5120702267739575,5.523043160204828,95.64516129032258,4.6817849305047545,84.76821192052981,tcr-bert,3.88,TRB,3,True,CDR3,regnonly,True
12,57.0,8.0,12.655449890270663,1.0607168983174835,12.655449890270663,90.54940530172728,9.290416971470371,73.41040462427745,tcr-bert,4.43,TRB,3,True,CDR3,regnonly,True
13,58.0,9.0,19.34893928310168,2.9992684711046085,19.34893928310168,82.90914469976852,10.05852231163131,51.98487712665406,tcr-bert,4.98,TRB,3,True,CDR3,regnonly,True
14,59.0,10.0,27.72494513533284,10.570592538405268,27.72494513533284,72.62628668681293,7.132406730065839,25.72559366754617,tcr-bert,5.54,TRB,3,True,CDR3,regnonly,True
15,61.0,11.0,41.95318215069495,20.702267739575717,41.95318215069495,63.2375269361136,3.547915142648135,8.456843940714908,tcr-bert,6.09,TRB,3,True,CDR3,regnonly,True
16,31.0,10.0,61.41185076810535,47.03730797366496,61.41185076810535,59.384467345327465,1.3533284564740309,2.20369267421084,tcr-bert,6.65,TRB,3,True,CDR3,regnonly,True
17,14.0,9.0,79.77322604242867,77.3226042428676,79.77322604242867,52.656890570797856,0.1463057790782735,0.1834021091242548,tcr-bert,7.2,TRB,3,True,CDR3,regnonly,True
18,3.0,3.0,91.84345281638625,91.5508412582297,91.84345281638625,48.71132418875128,0.0,0.0,tcr-bert,7.75,TRB,3,True,CDR3,regnonly,True
19,1.0,1.0,97.95171909290414,97.95171909290414,97.95171909290414,31.81478715459298,0.0,0.0,tcr-bert,8.31,TRB,3,True,CDR3,regnonly,True
20,46.0,11.0,15.235659481183774,3.215199123127512,15.235659481183774,75.2100274118185,10.960906101571064,71.94244604316546,tcr-bert,3.4,TRA,3,True,CDR3,both,True
21,81.0,14.0,26.05042016806723,5.115089514066496,26.05042016806723,65.99693555970319,14.066496163682864,53.997194950911634,tcr-bert,3.97,TRA,3,True,CDR3,both,True
22,119.0,16.0,37.92473511143588,8.293752283522105,37.92473511143588,60.55462570527561,14.687614176105225,38.72832369942196,tcr-bert,4.54,TRA,3,True,CDR3,both,True
23,161.0,19.0,52.02776762879065,8.841797588600658,52.02776762879065,52.46668426545082,2.9959810010960912,5.758426966292134,tcr-bert,5.1,TRA,3,True,CDR3,both,True
24,150.0,16.0,67.84800876872488,11.983924004384363,67.84800876872488,46.09168141830309,0.6941907197661673,1.0231556273559506,tcr-bert,5.67,TRA,3,True,CDR3,both,True
25,100.0,12.0,81.07416879795394,12.16660577274388,81.07416879795394,43.204146055841655,0.5845816587504568,0.7210455159981974,tcr-bert,6.24,TRA,3,True,CDR3,both,True
26,41.0,11.0,89.18523931311655,54.03726708074535,89.18523931311655,43.83131443403187,0.2922908293752284,0.3277345350266284,tcr-bert,6.8,TRA,3,True,CDR3,both,True
27,10.0,5.0,94.51954694921449,89.47753014249176,94.51954694921449,47.45794258904053,0.0,0.0,tcr-bert,7.37,TRA,3,True,CDR3,both,True
28,1.0,1.0,97.00401899890392,97.00401899890392,97.00401899890392,34.35028248587571,0.0,0.0,tcr-bert,7.94,TRA,3,True,CDR3,both,True
29,1.0,1.0,98.64815491413955,98.64815491413955,98.64815491413955,34.111111111111114,0.0,0.0,tcr-bert,8.5,TRA,3,True,CDR3,both,True
30,39.0,8.0,15.239591516103694,3.417124901806756,15.239591516103694,79.22208361393976,11.743912018853102,77.06185567010309,tcr-bert,3.4,TRA,3,True,CDR3,regnonly,True
31,68.0,11.0,25.33385703063629,5.498821681068343,25.33385703063629,71.89943954038336,15.278868813825609,60.31007751937985,tcr-bert,3.97,TRA,3,True,CDR3,regnonly,True
32,111.0,11.0,37.7847604084839,8.876669285153179,37.7847604084839,65.00592203254205,16.45718774548311,43.55509355509356,tcr-bert,4.53,TRA,3,True,CDR3,regnonly,True
33,145.0,12.0,50.628436763550674,9.347996857816185,50.628436763550674,55.79453869060168,13.040062843676354,25.756400310318075,tcr-bert,5.1,TRA,3,True,CDR3,regnonly,True
34,143.0,11.0,66.26080125687352,12.72584446190102,66.26080125687352,48.23246093055262,0.746268656716418,1.1262596324836989,tcr-bert,5.67,TRA,3,True,CDR3,regnonly,True
35,101.0,10.0,79.89002356637862,12.922230950510604,79.89002356637862,45.049407566317655,0.6284367635506677,0.7866273352999017,tcr-bert,6.23,TRA,3,True,CDR3,regnonly,True
36,43.0,10.0,88.76669285153181,54.51688923802042,88.76669285153181,44.59793921640635,0.3142183817753338,0.3539823008849557,tcr-bert,6.8,TRA,3,True,CDR3,regnonly,True
37,11.0,4.0,94.38334642576592,88.80597014925371,94.38334642576592,46.10315754113922,0.0,0.0,tcr-bert,7.37,TRA,3,True,CDR3,regnonly,True
38,1.0,1.0,96.73998428908092,96.73998428908092,96.73998428908092,36.662606577344704,0.0,0.0,tcr-bert,7.93,TRA,3,True,CDR3,regnonly,True
39,1.0,1.0,98.54673998428908,98.54673998428908,98.54673998428908,36.388999601434826,0.0,0.0,tcr-bert,8.5,TRA,3,True,CDR3,regnonly,True
